id,city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,rent_amount,property_tax,fire_insurance,total
2907,1,150,3,1,0,3,not acept,not furnished,4300.00,12.00,55.00,4567.00
2908,1,20,1,1,0,1,acept,furnished,1800.00,130.00,23.00,2555.00
2909,1,48,1,1,0,0,not acept,not furnished,1100.00,9.00,17.00,1126.00
2910,1,130,3,1,2,0,acept,not furnished,3800.00,130.00,58.00,3988.00
2911,1,36,1,1,0,11,acept,not furnished,2300.00,84.00,30.00,2806.00
2912,1,90,2,1,2,0,acept,not furnished,1560.00,225.00,24.00,1809.00
2913,1,49,2,1,1,6,acept,not furnished,2100.00,104.00,27.00,2508.00
2914,0,70,1,1,1,4,acept,not furnished,870.00,9.00,12.00,1161.00
2915,1,315,4,4,2,14,acept,not furnished,7450.00,0.00,95.00,11050.00
2916,1,270,4,4,4,8,acept,not furnished,7000.00,1500.00,89.00,10790.00
2917,1,75,3,2,1,1,not acept,furnished,5700.00,123.00,73.00,6776.00
2918,1,80,3,3,2,4,acept,furnished,2100.00,283.00,27.00,3784.00
2919,0,233,3,1,1,0,acept,not furnished,2700.00,239.00,41.00,2980.00
2920,1,40,1,1,0,3,acept,furnished,1840.00,40.00,24.00,2254.00
2921,1,107,2,4,2,2,not acept,not furnished,11000.00,417.00,140.00,13360.00
2922,1,50,2,1,1,1,not acept,not furnished,2650.00,25.00,34.00,3474.00
2923,1,113,2,1,1,5,acept,not furnished,3000.00,50.00,39.00,4089.00
2924,0,52,1,1,1,3,acept,furnished,3000.00,59.00,39.00,3828.00
2925,1,170,4,4,3,12,acept,furnished,1440.00,834.00,19.00,6293.00
2926,1,140,3,3,2,6,acept,not furnished,2580.00,1000.00,33.00,6033.00
2927,1,34,1,1,1,14,acept,not furnished,2800.00,81.00,36.00,3414.00
2928,1,90,3,2,2,3,acept,not furnished,2450.00,117.00,32.00,3699.00
2929,1,197,3,2,1,18,acept,not furnished,5500.00,209.00,70.00,7579.00
2930,0,146,2,1,1,8,acept,not furnished,1620.00,128.00,21.00,2499.00
2931,1,30,1,1,1,9,not acept,not furnished,3000.00,0.00,39.00,3039.00
2932,1,132,3,2,2,0,acept,not furnished,3800.00,52.00,58.00,3910.00
2933,1,45,1,1,1,10,not acept,furnished,1800.00,177.00,23.00,3600.00
2934,1,80,2,2,0,3,not acept,not furnished,2700.00,0.00,35.00,3666.00
2935,1,161,4,3,3,0,acept,not furnished,3600.00,300.00,46.00,3946.00
2936,1,300,2,3,2,1,acept,not furnished,4180.00,1834.00,53.00,13070.00
2937,1,450,3,4,2,3,acept,not furnished,15000.00,1450.00,191.00,20830.00
2938,1,112,3,3,2,11,not acept,not furnished,3616.00,209.00,13.00,5499.00
2939,1,192,4,5,4,11,not acept,furnished,15000.00,90.00,191.00,18080.00
2940,1,100,1,4,1,0,acept,not furnished,11000.00,250.00,166.00,11420.00
2941,1,300,4,5,8,0,acept,furnished,12000.00,917.00,181.00,13100.00
2942,1,42,1,1,0,2,acept,not furnished,2800.00,0.00,36.00,3366.00
2943,1,45,1,1,0,9,acept,furnished,1480.00,0.00,19.00,1898.00
2944,0,245,4,3,2,9,acept,not furnished,10500.00,167.00,134.00,12900.00
2945,1,60,1,1,0,0,not acept,not furnished,1600.00,192.00,25.00,1817.00
2946,1,100,1,2,0,0,not acept,not furnished,3100.00,0.00,40.00,7460.00
2947,0,210,6,3,0,0,acept,not furnished,4200.00,0.00,64.00,4264.00
2948,1,160,3,3,2,8,acept,not furnished,5000.00,570.00,64.00,7634.00
2949,1,68,2,1,1,1,acept,not furnished,1600.00,0.00,21.00,1971.00
2950,1,52,2,1,1,17,acept,not furnished,1100.00,45.00,14.00,1699.00
2951,1,40,1,1,0,0,not acept,not furnished,750.00,0.00,12.00,762.00
2952,1,232,3,4,2,0,acept,not furnished,3820.00,60.00,58.00,3938.00
2953,1,42,1,1,1,27,not acept,not furnished,5300.00,100.00,68.00,6028.00
2954,1,172,3,4,3,5,acept,not furnished,9000.00,900.00,115.00,11670.00
2955,0,30,1,1,0,7,acept,not furnished,500.00,15.00,7.00,871.00
2956,1,59,2,1,0,15,acept,not furnished,1750.00,0.00,23.00,2315.00
2957,1,50,2,2,1,12,acept,not furnished,1722.00,100.00,22.00,2324.00
2958,0,49,2,1,1,2,acept,not furnished,1450.00,57.00,19.00,1916.00
2959,1,216,4,2,2,2,acept,not furnished,10000.00,719.00,127.00,13150.00
2960,1,127,1,1,2,28,not acept,furnished,12500.00,426.00,159.00,14550.00
2961,1,226,4,4,4,2,acept,not furnished,3000.00,2488.00,39.00,8377.00
2962,0,76,2,1,0,1,acept,not furnished,700.00,100.00,9.00,1109.00
2963,1,50,2,1,1,4,acept,not furnished,1040.00,30.00,14.00,1554.00
2964,1,170,3,4,3,21,acept,not furnished,5000.00,450.00,64.00,7014.00
2965,1,70,2,2,0,2,acept,furnished,5500.00,315.00,70.00,7324.00
2966,1,167,3,3,3,19,acept,furnished,2800.00,542.00,36.00,4878.00
2967,1,450,4,2,3,0,acept,not furnished,13000.00,1000.00,196.00,14200.00
2968,0,90,3,1,1,1,acept,not furnished,960.00,83.00,13.00,2056.00
2969,1,89,2,2,2,1,acept,furnished,3327.00,242.00,43.00,4491.00
2970,1,61,3,2,1,4,acept,not furnished,3000.00,117.00,39.00,3706.00
2971,1,100,2,2,5,0,acept,not furnished,6800.00,667.00,103.00,7570.00
2972,1,180,3,2,1,23,acept,not furnished,7000.00,299.00,89.00,9238.00
2973,1,39,1,1,0,3,acept,furnished,1700.00,0.00,22.00,2072.00
2974,0,73,3,1,1,4,acept,not furnished,850.00,46.00,11.00,1215.00
2975,1,90,2,3,0,0,acept,not furnished,3400.00,0.00,52.00,3452.00
2976,0,231,3,5,4,4,acept,furnished,12000.00,642.00,153.00,15000.00
2977,1,250,5,2,6,0,acept,not furnished,9000.00,1417.00,136.00,10550.00
2978,1,20,1,1,0,6,acept,furnished,1800.00,130.00,23.00,2555.00
2979,0,300,4,5,2,0,acept,not furnished,6000.00,0.00,91.00,6091.00
2980,1,42,1,1,0,1,acept,not furnished,1000.00,100.00,13.00,1263.00
2981,1,280,4,4,3,2,acept,furnished,4000.00,984.00,51.00,8035.00
2982,0,44,2,1,1,4,acept,furnished,1800.00,34.00,23.00,2167.00
2983,1,64,2,2,1,13,acept,not furnished,2600.00,15.00,33.00,3048.00
2984,1,218,3,2,2,6,not acept,not furnished,7800.00,550.00,99.00,10450.00
2985,1,140,2,1,3,0,acept,not furnished,2500.00,194.00,38.00,2732.00
2986,1,86,2,1,1,0,acept,not furnished,2200.00,110.00,34.00,2344.00
2987,1,100,2,2,1,0,acept,not furnished,2000.00,88.00,31.00,2119.00
2988,1,50,1,1,0,2,not acept,not furnished,720.00,0.00,10.00,880.00
2989,1,128,2,3,2,5,not acept,not furnished,15000.00,534.00,191.00,17230.00
2990,1,45,1,1,2,8,acept,not furnished,1800.00,170.00,23.00,2688.00
2991,1,180,3,2,4,0,acept,not furnished,3600.00,0.00,55.00,3655.00
2992,1,350,4,3,4,0,acept,not furnished,4000.00,209.00,61.00,4270.00
2993,1,54,2,2,1,6,not acept,not furnished,2300.00,167.00,30.00,2997.00
2994,1,60,2,2,1,11,acept,not furnished,4000.00,21.00,51.00,4719.00
2995,1,200,2,1,0,0,acept,not furnished,2800.00,291.00,43.00,3134.00
2996,1,520,3,4,3,0,acept,furnished,7000.00,645.00,106.00,7751.00
2997,1,112,3,2,1,8,acept,not furnished,3850.00,98.00,49.00,4807.00
2998,1,104,3,2,1,0,not acept,not furnished,7500.00,267.00,113.00,7880.00
2999,1,90,1,1,0,1,not acept,not furnished,1550.00,167.00,20.00,1937.00
3000,1,273,3,2,5,0,not acept,not furnished,2750.00,215.00,42.00,3007.00
3001,1,74,2,2,0,10,acept,not furnished,1650.00,0.00,21.00,2281.00
3002,1,40,1,1,1,8,not acept,not furnished,1675.00,50.00,22.00,2547.00
3003,1,120,3,3,2,0,acept,not furnished,2580.00,0.00,39.00,2619.00
3004,1,60,2,1,1,6,acept,not furnished,1480.00,55.00,19.00,2268.00
3005,1,50,1,1,1,0,not acept,not furnished,900.00,21.00,14.00,935.00
3006,0,398,5,6,0,2,acept,not furnished,8500.00,700.00,108.00,12810.00
3007,1,90,2,2,2,8,acept,not furnished,4500.00,36.00,58.00,5559.00
3008,1,106,3,3,1,2,acept,not furnished,2500.00,350.00,32.00,3852.00
3009,1,22,1,1,0,6,not acept,furnished,6000.00,9.00,77.00,6466.00
3010,1,167,3,3,4,10,acept,not furnished,5500.00,807.00,70.00,8191.00
3011,1,250,3,3,2,3,acept,not furnished,9500.00,500.00,121.00,12020.00
3012,1,246,4,4,4,4,not acept,not furnished,12000.00,1667.00,153.00,17820.00
3013,1,40,1,1,0,0,not acept,not furnished,1094.00,0.00,17.00,1111.00
3014,1,76,2,2,1,1,acept,furnished,3000.00,42.00,39.00,3931.00
3015,1,202,4,3,4,5,acept,not furnished,12000.00,1896.00,153.00,18360.00
3016,1,60,2,1,1,1,acept,furnished,3205.00,Incluso,11.00,3784.00
3017,1,65,2,2,2,2,acept,furnished,3000.00,80.00,39.00,3719.00
3018,1,142,3,4,3,2,acept,not furnished,5000.00,414.00,64.00,6783.00
3019,1,200,3,4,2,10,acept,not furnished,7000.00,459.00,89.00,8848.00
3020,0,60,2,3,0,1,not acept,furnished,1940.00,0.00,25.00,2903.00
3021,1,58,2,2,1,3,acept,not furnished,2200.00,130.00,28.00,2558.00
3022,1,80,2,1,0,4,acept,not furnished,3000.00,0.00,39.00,3589.00
3023,1,201,4,3,2,7,acept,not furnished,6999.00,643.00,89.00,10530.00
3024,1,94,3,2,2,3,acept,not furnished,2000.00,42.00,26.00,3068.00
3025,1,410,5,7,3,0,acept,furnished,12000.00,750.00,181.00,12930.00
3026,0,87,4,2,2,4,acept,not furnished,1600.00,106.00,21.00,2511.00
3027,1,190,3,2,1,3,acept,not furnished,4000.00,100.00,51.00,5751.00
3028,1,45,1,1,0,3,acept,furnished,3000.00,59.00,39.00,3428.00
3029,1,254,3,5,4,18,acept,not furnished,10000.00,990.00,127.00,13120.00
3030,1,145,4,4,3,15,acept,not furnished,7300.00,505.00,93.00,10080.00
3031,1,82,3,2,2,19,not acept,not furnished,1994.00,0.00,26.00,2490.00
3032,1,360,4,5,2,4,acept,not furnished,15000.00,1167.00,191.00,18960.00
3033,1,25,1,1,0,1,not acept,not furnished,1200.00,35.00,16.00,1251.00
3034,0,145,3,2,2,6,not acept,not furnished,2200.00,226.00,28.00,3386.00
3035,1,95,2,3,2,14,acept,furnished,5825.00,375.00,24.00,7324.00
3036,1,60,2,2,2,20,acept,not furnished,2872.00,261.00,20.00,3603.00
3037,0,37,1,1,1,7,not acept,not furnished,825.00,33.00,11.00,1284.00
3038,1,50,2,1,1,3,acept,furnished,1600.00,0.00,21.00,1993.00
3039,1,100,2,1,1,0,not acept,not furnished,1450.00,0.00,22.00,1472.00
3040,1,167,3,2,1,7,acept,not furnished,10850.00,532.00,138.00,13310.00
3041,1,240,4,4,1,0,acept,not furnished,9000.00,696.00,136.00,9832.00
3042,1,20,1,1,0,3,not acept,not furnished,1530.00,0.00,20.00,1774.00
3043,1,160,3,3,2,0,acept,not furnished,5500.00,209.00,83.00,5792.00
3044,1,100,1,2,2,3,not acept,not furnished,5000.00,309.00,64.00,7063.00
3045,1,63,2,2,2,10,not acept,furnished,2000.00,24.00,26.00,2833.00
3046,1,73,2,2,1,14,acept,not furnished,1350.00,150.00,18.00,2218.00
3047,1,67,2,1,1,3,not acept,not furnished,2600.00,198.00,33.00,3553.00
3048,1,134,2,2,1,7,not acept,furnished,3400.00,239.00,44.00,5176.00
3049,1,150,2,2,1,0,acept,not furnished,2954.00,1.00,45.00,3000.00
3050,1,300,3,5,4,0,acept,not furnished,4490.00,334.00,68.00,4892.00
3051,1,197,3,4,3,12,acept,not furnished,9000.00,834.00,115.00,11950.00
3052,0,53,2,1,1,0,acept,not furnished,2000.00,41.00,26.00,2351.00
3053,0,136,3,2,1,6,acept,not furnished,1274.00,87.00,17.00,1923.00
3054,0,150,3,4,2,9,acept,not furnished,3400.00,0.00,44.00,4644.00
3055,1,40,1,1,1,2,acept,not furnished,2803.00,192.00,36.00,3649.00
3056,1,300,4,4,5,11,acept,not furnished,11000.00,1225.00,140.00,15520.00
3057,1,250,4,3,4,0,acept,not furnished,7200.00,434.00,109.00,7743.00
3058,1,80,2,1,0,1,acept,furnished,3000.00,0.00,39.00,3539.00
3059,1,109,1,1,2,5,not acept,furnished,11500.00,479.00,146.00,13880.00
3060,0,47,1,1,0,3,not acept,not furnished,530.00,10.00,7.00,997.00
3061,0,72,3,3,1,10,not acept,not furnished,1700.00,113.00,22.00,2525.00
3062,1,35,1,1,0,0,not acept,not furnished,1900.00,101.00,29.00,2030.00
3063,1,200,4,2,1,0,not acept,not furnished,2500.00,334.00,38.00,2872.00
3064,1,20,1,1,0,0,not acept,not furnished,790.00,0.00,11.00,801.00
3065,1,49,2,1,1,15,acept,not furnished,1300.00,17.00,17.00,1821.00
3066,1,213,2,2,3,0,acept,not furnished,5150.00,0.00,78.00,5228.00
3067,1,110,3,3,1,10,acept,furnished,4800.00,138.00,61.00,6279.00
3068,1,40,1,1,0,0,not acept,not furnished,870.00,0.00,14.00,884.00
3069,1,38,1,1,0,1,acept,not furnished,1350.00,0.00,18.00,1738.00
3070,1,40,1,1,1,10,acept,furnished,2829.00,0.00,33.00,3840.00
3071,1,188,3,3,3,4,acept,furnished,8000.00,841.00,102.00,10740.00
3072,1,90,1,1,1,13,acept,not furnished,2107.00,0.00,9.00,3216.00
3073,0,415,4,4,6,1,acept,not furnished,9500.00,880.00,121.00,14400.00
3074,1,500,3,2,8,0,acept,not furnished,4000.00,632.00,61.00,4693.00
3075,0,135,3,2,1,7,acept,furnished,3100.00,180.00,40.00,4300.00
3076,1,130,2,2,2,0,acept,not furnished,2500.00,608.00,38.00,3146.00
3077,1,90,1,2,2,9,acept,furnished,2900.00,220.00,37.00,4155.00
3078,1,79,1,2,2,25,not acept,furnished,5500.00,199.00,70.00,6569.00
3079,1,160,3,3,0,0,not acept,not furnished,5000.00,500.00,76.00,5576.00
3080,1,130,3,2,2,0,acept,furnished,3000.00,0.00,46.00,3046.00
3081,1,256,3,5,4,13,acept,furnished,9000.00,834.00,115.00,12950.00
3082,1,70,2,1,1,7,not acept,not furnished,1433.00,0.00,6.00,1904.00
3083,1,220,4,2,2,3,not acept,not furnished,8000.00,650.00,102.00,11310.00
3084,1,35,1,1,0,1,not acept,not furnished,1305.00,0.00,17.00,1572.00
3085,1,73,3,2,2,1,acept,not furnished,2500.00,283.00,32.00,3575.00
3086,1,180,3,3,1,14,acept,not furnished,5000.00,192.00,64.00,6936.00
3087,1,45,1,1,1,3,acept,furnished,2450.00,158.00,32.00,3540.00
3088,1,260,2,2,2,0,not acept,not furnished,3800.00,567.00,58.00,4425.00
3089,1,44,1,1,0,1,acept,not furnished,1400.00,0.00,18.00,1518.00
3090,1,60,2,2,1,11,not acept,furnished,3500.00,160.00,45.00,4405.00
3091,1,101,3,3,2,16,acept,furnished,7500.00,292.00,29.00,9071.00
3092,1,28,1,1,0,0,not acept,furnished,1650.00,0.00,21.00,1671.00
3093,1,38,1,1,1,16,acept,furnished,2500.00,0.00,12.00,2985.00
3094,0,103,3,2,1,9,not acept,not furnished,1800.00,113.00,23.00,2821.00
3095,1,126,4,3,2,4,not acept,not furnished,4500.00,417.00,58.00,6475.00
3096,1,70,3,2,1,7,acept,not furnished,2800.00,67.00,36.00,3703.00
3097,1,60,1,2,0,0,acept,not furnished,1062.00,1.00,16.00,1079.00
3098,0,80,3,1,1,1,acept,not furnished,1250.00,51.00,16.00,1674.00
3099,1,97,3,2,2,2,not acept,not furnished,2600.00,253.00,33.00,3486.00
3100,1,287,3,4,4,0,acept,furnished,9000.00,430.00,136.00,9566.00
3101,1,300,4,2,4,27,acept,not furnished,10000.00,834.00,127.00,13560.00
3102,1,470,4,5,4,0,acept,furnished,10200.00,2375.00,154.00,12730.00
3103,1,70,2,1,0,0,acept,not furnished,3000.00,0.00,46.00,3046.00
3104,1,320,3,5,0,10,not acept,not furnished,6000.00,2417.00,77.00,13270.00
3105,1,50,1,1,1,4,acept,furnished,3223.00,100.00,41.00,3864.00
3106,0,70,2,1,0,2,acept,not furnished,700.00,39.00,9.00,1218.00
3107,1,380,4,7,7,15,acept,not furnished,15000.00,2500.00,191.00,23690.00
3108,1,170,3,3,3,8,acept,furnished,2800.00,648.00,36.00,5054.00
3109,1,55,2,1,1,11,acept,furnished,1700.00,35.00,22.00,2165.00
3110,1,100,2,1,1,0,acept,not furnished,3800.00,270.00,58.00,4128.00
3111,1,160,3,3,2,8,acept,not furnished,4075.00,331.00,19.00,5525.00
3112,1,240,4,5,4,2,acept,furnished,7000.00,1396.00,89.00,11490.00
3113,1,180,4,4,4,68,acept,not furnished,7000.00,450.00,89.00,9239.00
3114,1,150,2,3,1,25,acept,furnished,7600.00,206.00,97.00,9603.00
3115,1,49,2,1,1,13,acept,not furnished,1606.00,97.00,6.00,2217.00
3116,1,125,3,3,1,6,acept,furnished,5500.00,247.00,70.00,7417.00
3117,1,59,2,1,1,9,acept,not furnished,1300.00,0.00,17.00,2118.00
3118,1,145,3,3,1,5,acept,furnished,6600.00,555.00,84.00,10100.00
3119,1,70,1,1,0,0,not acept,not furnished,1086.00,163.00,17.00,1266.00
3120,1,217,4,4,3,3,acept,furnished,5000.00,1550.00,64.00,10790.00
3121,1,178,3,4,4,6,acept,furnished,10200.00,667.00,130.00,13700.00
3122,1,95,3,2,1,7,acept,not furnished,2300.00,0.00,30.00,3180.00
3123,1,102,3,3,2,9,acept,not furnished,3762.00,Incluso,27.00,5094.00
3124,1,80,2,2,1,0,not acept,not furnished,2188.00,0.00,10.00,2198.00
3125,1,212,3,3,2,17,acept,not furnished,5750.00,727.00,73.00,8259.00
3126,1,34,1,1,1,15,not acept,furnished,2900.00,46.00,13.00,3509.00
3127,1,300,4,4,4,3,acept,not furnished,6700.00,1420.00,85.00,11210.00
3128,1,220,3,4,3,12,acept,furnished,8000.00,1034.00,102.00,12260.00
3129,1,54,1,1,0,8,acept,furnished,3949.00,0.00,51.00,4500.00
3130,1,65,2,1,1,12,acept,furnished,1700.00,34.00,22.00,2496.00
3131,1,45,1,1,0,0,acept,not furnished,1500.00,76.00,23.00,1599.00
3132,1,26,1,1,1,3,acept,furnished,1396.00,0.00,18.00,1816.00
3133,1,52,2,2,1,4,not acept,not furnished,1499.00,111.00,19.00,2039.00
3134,1,32,1,1,0,9,acept,not furnished,1300.00,19.00,17.00,1591.00
3135,1,130,2,1,0,1,acept,not furnished,2150.00,9.00,28.00,2837.00
3136,1,23,1,1,0,23,acept,not furnished,2100.00,40.00,27.00,2549.00
3137,1,200,3,2,3,0,acept,not furnished,2900.00,334.00,44.00,3278.00
3138,1,157,3,2,0,7,acept,not furnished,4500.00,347.00,58.00,6230.00
3139,1,130,3,2,1,2,not acept,not furnished,4500.00,384.00,58.00,6042.00
3140,1,82,2,2,0,3,not acept,not furnished,1400.00,4.00,18.00,2072.00
3141,1,100,1,1,0,0,acept,furnished,2720.00,138.00,41.00,2899.00
3142,1,845,5,9,6,0,acept,furnished,8499.00,1000.00,128.00,9627.00
3143,1,70,2,2,1,2,acept,not furnished,2200.00,102.00,28.00,2480.00
3144,1,100,2,3,1,11,acept,furnished,9800.00,265.00,125.00,10940.00
3145,1,110,2,1,0,8,acept,not furnished,1500.00,84.00,20.00,2704.00
3146,0,46,1,1,1,10,acept,not furnished,580.00,43.00,8.00,1181.00
3147,1,250,3,4,2,0,acept,not furnished,6000.00,75.00,91.00,6166.00
3148,1,27,1,1,1,6,acept,not furnished,1247.00,0.00,9.00,1626.00
3149,1,140,3,3,1,2,acept,furnished,3000.00,59.00,39.00,4198.00
3150,1,77,2,1,1,5,acept,not furnished,3100.00,464.00,40.00,4752.00
3151,1,550,4,5,5,0,acept,not furnished,5000.00,875.00,76.00,5951.00
3152,1,50,2,1,1,8,acept,not furnished,1700.00,73.00,22.00,2325.00
3153,1,42,1,1,1,17,not acept,furnished,1900.00,150.00,25.00,3427.00
3154,1,420,5,6,3,13,acept,not furnished,10000.00,1667.00,127.00,15290.00
3155,1,203,3,3,4,3,acept,not furnished,7000.00,1225.00,89.00,10210.00
3156,1,180,2,2,2,0,acept,furnished,3084.00,167.00,47.00,3298.00
3157,1,270,3,4,4,4,acept,furnished,4800.00,928.00,61.00,8989.00
3158,1,180,3,3,2,1,acept,not furnished,7200.00,900.00,92.00,10190.00
3159,1,24,2,2,1,13,acept,not furnished,5500.00,141.00,70.00,6704.00
3160,1,62,2,1,1,7,acept,not furnished,1800.00,125.00,23.00,2398.00
3161,1,85,2,2,2,5,not acept,not furnished,5646.00,499.00,72.00,7417.00
3162,1,120,3,2,2,19,acept,furnished,4500.00,500.00,58.00,6708.00
3163,0,47,2,1,1,4,acept,not furnished,900.00,25.00,12.00,1197.00
3164,0,180,3,2,1,11,acept,not furnished,2200.00,201.00,28.00,3489.00
3165,1,216,4,4,3,3,not acept,furnished,8000.00,1125.00,102.00,12730.00
3166,1,300,5,6,4,0,acept,not furnished,8700.00,1311.00,131.00,10140.00
3167,1,226,3,3,0,0,acept,furnished,6000.00,34.00,91.00,6125.00
3168,1,70,1,1,0,0,not acept,not furnished,1520.00,125.00,23.00,1668.00
3169,0,100,2,2,0,0,acept,not furnished,1700.00,200.00,26.00,1926.00
3170,1,23,1,1,0,23,acept,not furnished,2050.00,40.00,26.00,2499.00
3171,1,600,4,3,3,1,acept,not furnished,3750.00,1667.00,48.00,11470.00
3172,0,550,3,7,8,0,acept,not furnished,7700.00,430.00,116.00,8246.00
3173,1,30,1,1,0,2,not acept,not furnished,870.00,24.00,12.00,1326.00
3174,1,126,4,2,2,4,acept,not furnished,3000.00,290.00,39.00,4199.00
3175,1,340,4,4,0,0,acept,not furnished,4000.00,334.00,61.00,4395.00
3176,1,239,4,4,4,15,acept,not furnished,5500.00,974.00,70.00,8571.00
3177,1,50,1,1,1,25,acept,furnished,3445.00,0.00,19.00,4178.00
3178,1,600,4,4,4,9,acept,not furnished,8500.00,3368.00,108.00,19380.00
3179,0,63,1,1,0,6,acept,furnished,1280.00,24.00,17.00,2021.00
3180,1,62,2,1,1,12,not acept,furnished,1236.00,34.00,16.00,1936.00
3181,0,202,3,2,4,0,acept,not furnished,3500.00,608.00,53.00,4161.00
3182,1,275,4,5,4,1,acept,not furnished,9700.00,1334.00,123.00,15360.00
3183,1,44,1,1,1,9,acept,furnished,1900.00,19.00,25.00,2342.00
3184,1,69,2,1,1,5,acept,not furnished,1600.00,5.00,21.00,2176.00
3185,1,48,1,1,2,15,not acept,furnished,6800.00,400.00,87.00,9408.00
3186,1,90,3,2,1,4,acept,not furnished,2066.00,92.00,27.00,3085.00
3187,1,140,3,2,2,13,not acept,not furnished,2000.00,171.00,26.00,3672.00
3188,1,100,1,2,2,13,acept,furnished,3220.00,0.00,15.00,4061.00
3189,1,242,5,3,2,0,acept,not furnished,4250.00,380.00,64.00,4694.00
3190,1,130,3,4,3,7,acept,not furnished,2400.00,597.00,31.00,4441.00
3191,1,47,1,1,1,8,not acept,not furnished,1350.00,0.00,18.00,1988.00
3192,1,100,2,3,2,7,acept,furnished,4000.00,375.00,51.00,5536.00
3193,1,88,2,4,2,8,acept,not furnished,2500.00,379.00,32.00,3751.00
3194,1,20,1,1,0,3,acept,furnished,1800.00,130.00,23.00,2555.00
3195,1,40,1,1,0,0,not acept,not furnished,1300.00,0.00,17.00,1317.00
3196,1,43,1,1,1,5,not acept,not furnished,3200.00,0.00,41.00,3661.00
3197,1,100,3,2,0,14,acept,not furnished,2500.00,112.00,32.00,3762.00
3198,1,110,3,2,2,2,acept,not furnished,5500.00,297.00,70.00,6701.00
3199,1,25,1,1,0,0,not acept,not furnished,1000.00,84.00,16.00,1100.00
3200,1,48,2,1,0,8,not acept,not furnished,2000.00,35.00,26.00,2591.00
3201,1,130,3,3,4,9,not acept,not furnished,2210.00,531.00,28.00,4085.00
3202,1,23,1,1,0,23,acept,not furnished,2100.00,40.00,27.00,2549.00
3203,1,62,3,1,1,8,acept,not furnished,1260.00,59.00,16.00,2085.00
3204,1,38,1,1,0,0,not acept,not furnished,1650.00,0.00,25.00,1675.00
3205,1,100,1,2,2,11,acept,not furnished,5850.00,472.00,75.00,8281.00
3206,1,190,3,3,2,0,acept,furnished,11000.00,317.00,166.00,11480.00
3207,1,37,1,1,0,6,acept,not furnished,1100.00,450.00,14.00,2014.00
3208,1,240,3,4,5,9,acept,not furnished,6400.00,1400.00,82.00,11080.00
3209,1,120,3,2,2,5,acept,not furnished,1900.00,377.00,25.00,3802.00
3210,1,130,3,2,2,1,acept,furnished,3500.00,584.00,45.00,5229.00
3211,1,80,3,1,1,10,not acept,furnished,1400.00,0.00,18.00,2329.00
3212,0,80,1,1,1,7,acept,not furnished,3000.00,100.00,39.00,3689.00
3213,1,58,2,1,0,16,not acept,furnished,4200.00,200.00,54.00,5014.00
3214,1,110,2,2,1,6,not acept,not furnished,3960.00,0.00,51.00,4631.00
3215,1,40,1,1,1,7,acept,not furnished,2400.00,0.00,31.00,2881.00
3216,1,362,4,5,2,0,acept,not furnished,7000.00,834.00,106.00,7940.00
3217,1,412,3,5,6,21,acept,not furnished,3952.00,459.00,51.00,6462.00
3218,1,160,3,3,4,3,acept,not furnished,5000.00,92.00,64.00,7456.00
3219,1,55,2,1,0,5,acept,furnished,2400.00,24.00,31.00,3075.00
3220,1,200,3,4,4,0,acept,not furnished,4500.00,365.00,68.00,4933.00
3221,1,165,3,2,3,16,acept,not furnished,3730.00,955.00,48.00,5993.00
3222,1,65,2,1,0,0,acept,not furnished,1300.00,70.00,17.00,1387.00
3223,0,230,3,5,4,6,acept,not furnished,7500.00,0.00,96.00,9396.00
3224,1,86,2,1,1,1,acept,not furnished,3320.00,123.00,42.00,4285.00
3225,1,122,3,2,1,17,acept,not furnished,3860.00,113.00,49.00,4992.00
3226,1,51,2,1,1,0,acept,not furnished,1800.00,58.00,23.00,2361.00
3227,1,94,3,2,2,1,acept,not furnished,3570.00,140.00,46.00,5093.00
3228,0,80,2,2,1,5,acept,not furnished,1150.00,109.00,15.00,1794.00
3229,1,85,2,2,0,17,acept,furnished,6000.00,250.00,43.00,6853.00
3230,1,130,3,2,1,9,not acept,not furnished,4500.00,0.00,58.00,6058.00
3231,1,23,1,1,0,23,acept,not furnished,2100.00,41.00,27.00,2560.00
3232,1,60,1,1,0,0,acept,not furnished,1000.00,34.00,16.00,1050.00
3233,1,75,1,2,0,4,acept,not furnished,2100.00,0.00,27.00,2387.00
3234,1,55,3,1,1,7,acept,furnished,1800.00,121.00,23.00,2544.00
