"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02719V03286","Country","C02199V02655","Sex","C02542V03077","Origin or Destination","UNIT","VALUE"
"PEA18","Estimated Migration (Persons in April)","2011","2011","E15E2720","EU15 to EU27 (accession countries joined post 2004)","-","Both sexes","04","Emigrants: All destinations","Thousand","10.4"
"PEA18","Estimated Migration (Persons in April)","2011","2011","E15E2720","EU15 to EU27 (accession countries joined post 2004)","-","Both sexes","05","Immigrants: All origins","Thousand","9.8"
"PEA18","Estimated Migration (Persons in April)","2011","2011","E15E2720","EU15 to EU27 (accession countries joined post 2004)","1","Male","01","Net migration","Thousand","-0.4"
"PEA18","Estimated Migration (Persons in April)","2011","2011","E15E2720","EU15 to EU27 (accession countries joined post 2004)","1","Male","04","Emigrants: All destinations","Thousand","4.9"
"PEA18","Estimated Migration (Persons in April)","2011","2011","E15E2720","EU15 to EU27 (accession countries joined post 2004)","1","Male","05","Immigrants: All origins","Thousand","4.5"
"PEA18","Estimated Migration (Persons in April)","2011","2011","E15E2720","EU15 to EU27 (accession countries joined post 2004)","2","Female","01","Net migration","Thousand","-0.2"
"PEA18","Estimated Migration (Persons in April)","2011","2011","E15E2720","EU15 to EU27 (accession countries joined post 2004)","2","Female","04","Emigrants: All destinations","Thousand","5.4"
"PEA18","Estimated Migration (Persons in April)","2011","2011","E15E2720","EU15 to EU27 (accession countries joined post 2004)","2","Female","05","Immigrants: All origins","Thousand","5.3"
"PEA18","Estimated Migration (Persons in April)","2012","2012","GB1","United Kingdom (1)","-","Both sexes","01","Net migration","Thousand","-8"
"PEA18","Estimated Migration (Persons in April)","2012","2012","GB1","United Kingdom (1)","-","Both sexes","04","Emigrants: All destinations","Thousand","18.1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","GB1","United Kingdom (1)","-","Both sexes","05","Immigrants: All origins","Thousand","10.1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","GB1","United Kingdom (1)","1","Male","01","Net migration","Thousand","-5.2"
"PEA18","Estimated Migration (Persons in April)","2012","2012","GB1","United Kingdom (1)","1","Male","04","Emigrants: All destinations","Thousand","10.1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","GB1","United Kingdom (1)","1","Male","05","Immigrants: All origins","Thousand","4.9"
"PEA18","Estimated Migration (Persons in April)","2012","2012","GB1","United Kingdom (1)","2","Female","01","Net migration","Thousand","-2.8"
"PEA18","Estimated Migration (Persons in April)","2012","2012","GB1","United Kingdom (1)","2","Female","04","Emigrants: All destinations","Thousand","8"
"PEA18","Estimated Migration (Persons in April)","2012","2012","GB1","United Kingdom (1)","2","Female","05","Immigrants: All origins","Thousand","5.1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","US","United States","-","Both sexes","01","Net migration","Thousand","-2.8"
"PEA18","Estimated Migration (Persons in April)","2012","2012","US","United States","-","Both sexes","04","Emigrants: All destinations","Thousand","8.2"
"PEA18","Estimated Migration (Persons in April)","2012","2012","US","United States","-","Both sexes","05","Immigrants: All origins","Thousand","5.3"
"PEA18","Estimated Migration (Persons in April)","2012","2012","US","United States","1","Male","01","Net migration","Thousand","-1.6"
"PEA18","Estimated Migration (Persons in April)","2012","2012","US","United States","1","Male","04","Emigrants: All destinations","Thousand","4.4"
"PEA18","Estimated Migration (Persons in April)","2012","2012","US","United States","1","Male","05","Immigrants: All origins","Thousand","2.8"
"PEA18","Estimated Migration (Persons in April)","2012","2012","US","United States","2","Female","01","Net migration","Thousand","-1.2"
"PEA18","Estimated Migration (Persons in April)","2012","2012","US","United States","2","Female","04","Emigrants: All destinations","Thousand","3.8"
"PEA18","Estimated Migration (Persons in April)","2012","2012","US","United States","2","Female","05","Immigrants: All origins","Thousand","2.6"
"PEA18","Estimated Migration (Persons in April)","2012","2012","CA","Canada","-","Both sexes","01","Net migration","Thousand","-1.1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","CA","Canada","-","Both sexes","04","Emigrants: All destinations","Thousand","2.8"
"PEA18","Estimated Migration (Persons in April)","2012","2012","CA","Canada","-","Both sexes","05","Immigrants: All origins","Thousand","1.7"
"PEA18","Estimated Migration (Persons in April)","2012","2012","CA","Canada","1","Male","01","Net migration","Thousand","-0.8"
"PEA18","Estimated Migration (Persons in April)","2012","2012","CA","Canada","1","Male","04","Emigrants: All destinations","Thousand","1.8"
"PEA18","Estimated Migration (Persons in April)","2012","2012","CA","Canada","1","Male","05","Immigrants: All origins","Thousand","1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","CA","Canada","2","Female","01","Net migration","Thousand","-0.3"
"PEA18","Estimated Migration (Persons in April)","2012","2012","CA","Canada","2","Female","04","Emigrants: All destinations","Thousand","1.1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","CA","Canada","2","Female","05","Immigrants: All origins","Thousand","0.7"
"PEA18","Estimated Migration (Persons in April)","2012","2012","AU","Australia","-","Both sexes","01","Net migration","Thousand","-12"
"PEA18","Estimated Migration (Persons in April)","2012","2012","AU","Australia","-","Both sexes","04","Emigrants: All destinations","Thousand","17.4"
"PEA18","Estimated Migration (Persons in April)","2012","2012","AU","Australia","-","Both sexes","05","Immigrants: All origins","Thousand","5.4"
"PEA18","Estimated Migration (Persons in April)","2012","2012","AU","Australia","1","Male","01","Net migration","Thousand","-7.2"
"PEA18","Estimated Migration (Persons in April)","2012","2012","AU","Australia","1","Male","04","Emigrants: All destinations","Thousand","10.2"
"PEA18","Estimated Migration (Persons in April)","2012","2012","AU","Australia","1","Male","05","Immigrants: All origins","Thousand","3.1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","AU","Australia","2","Female","01","Net migration","Thousand","-4.8"
"PEA18","Estimated Migration (Persons in April)","2012","2012","AU","Australia","2","Female","04","Emigrants: All destinations","Thousand","7.1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","AU","Australia","2","Female","05","Immigrants: All origins","Thousand","2.3"
"PEA18","Estimated Migration (Persons in April)","2012","2012","ZZWORX23","Other countries (23)","-","Both sexes","01","Net migration","Thousand","0.9"
"PEA18","Estimated Migration (Persons in April)","2012","2012","ZZWORX23","Other countries (23)","-","Both sexes","04","Emigrants: All destinations","Thousand","13.7"
"PEA18","Estimated Migration (Persons in April)","2012","2012","ZZWORX23","Other countries (23)","-","Both sexes","05","Immigrants: All origins","Thousand","14.5"
"PEA18","Estimated Migration (Persons in April)","2012","2012","ZZWORX23","Other countries (23)","1","Male","01","Net migration","Thousand","-1.7"
"PEA18","Estimated Migration (Persons in April)","2012","2012","ZZWORX23","Other countries (23)","1","Male","04","Emigrants: All destinations","Thousand","8.1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","ZZWORX23","Other countries (23)","1","Male","05","Immigrants: All origins","Thousand","6.4"
"PEA18","Estimated Migration (Persons in April)","2012","2012","ZZWORX23","Other countries (23)","2","Female","01","Net migration","Thousand","2.6"
"PEA18","Estimated Migration (Persons in April)","2012","2012","ZZWORX23","Other countries (23)","2","Female","04","Emigrants: All destinations","Thousand","5.6"
"PEA18","Estimated Migration (Persons in April)","2012","2012","ZZWORX23","Other countries (23)","2","Female","05","Immigrants: All origins","Thousand","8.2"
"PEA18","Estimated Migration (Persons in April)","2012","2012","-","All countries","-","Both sexes","01","Net migration","Thousand","-25.7"
"PEA18","Estimated Migration (Persons in April)","2012","2012","-","All countries","-","Both sexes","04","Emigrants: All destinations","Thousand","83"
"PEA18","Estimated Migration (Persons in April)","2012","2012","-","All countries","-","Both sexes","05","Immigrants: All origins","Thousand","57.3"
"PEA18","Estimated Migration (Persons in April)","2012","2012","-","All countries","1","Male","01","Net migration","Thousand","-18.4"
"PEA18","Estimated Migration (Persons in April)","2012","2012","-","All countries","1","Male","04","Emigrants: All destinations","Thousand","45.9"
"PEA18","Estimated Migration (Persons in April)","2012","2012","-","All countries","1","Male","05","Immigrants: All origins","Thousand","27.5"
"PEA18","Estimated Migration (Persons in April)","2012","2012","-","All countries","2","Female","01","Net migration","Thousand","-7.3"
"PEA18","Estimated Migration (Persons in April)","2012","2012","-","All countries","2","Female","04","Emigrants: All destinations","Thousand","37.1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","-","All countries","2","Female","05","Immigrants: All origins","Thousand","29.7"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E1420XIE","EU14 excl Irl (UK & Ireland)","-","Both sexes","01","Net migration","Thousand","-3.6"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E1420XIE","EU14 excl Irl (UK & Ireland)","-","Both sexes","04","Emigrants: All destinations","Thousand","13.7"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E1420XIE","EU14 excl Irl (UK & Ireland)","-","Both sexes","05","Immigrants: All origins","Thousand","10.2"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E1420XIE","EU14 excl Irl (UK & Ireland)","1","Male","01","Net migration","Thousand","-2.5"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E1420XIE","EU14 excl Irl (UK & Ireland)","1","Male","04","Emigrants: All destinations","Thousand","6.7"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E1420XIE","EU14 excl Irl (UK & Ireland)","1","Male","05","Immigrants: All origins","Thousand","4.1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E1420XIE","EU14 excl Irl (UK & Ireland)","2","Female","01","Net migration","Thousand","-1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E1420XIE","EU14 excl Irl (UK & Ireland)","2","Female","04","Emigrants: All destinations","Thousand","7.1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E1420XIE","EU14 excl Irl (UK & Ireland)","2","Female","05","Immigrants: All origins","Thousand","6"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E15E2720","EU15 to EU27 (accession countries joined post 2004)","-","Both sexes","01","Net migration","Thousand","0.9"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E15E2720","EU15 to EU27 (accession countries joined post 2004)","-","Both sexes","04","Emigrants: All destinations","Thousand","9.2"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E15E2720","EU15 to EU27 (accession countries joined post 2004)","-","Both sexes","05","Immigrants: All origins","Thousand","10.1"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E15E2720","EU15 to EU27 (accession countries joined post 2004)","1","Male","01","Net migration","Thousand","0.6"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E15E2720","EU15 to EU27 (accession countries joined post 2004)","1","Male","04","Emigrants: All destinations","Thousand","4.7"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E15E2720","EU15 to EU27 (accession countries joined post 2004)","1","Male","05","Immigrants: All origins","Thousand","5.2"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E15E2720","EU15 to EU27 (accession countries joined post 2004)","2","Female","01","Net migration","Thousand","0.3"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E15E2720","EU15 to EU27 (accession countries joined post 2004)","2","Female","04","Emigrants: All destinations","Thousand","4.5"
"PEA18","Estimated Migration (Persons in April)","2012","2012","E15E2720","EU15 to EU27 (accession countries joined post 2004)","2","Female","05","Immigrants: All origins","Thousand","4.8"
"PEA18","Estimated Migration (Persons in April)","2013","2013","GB1","United Kingdom (1)","-","Both sexes","01","Net migration","Thousand","-8.3"
"PEA18","Estimated Migration (Persons in April)","2013","2013","GB1","United Kingdom (1)","-","Both sexes","04","Emigrants: All destinations","Thousand","20"
"PEA18","Estimated Migration (Persons in April)","2013","2013","GB1","United Kingdom (1)","-","Both sexes","05","Immigrants: All origins","Thousand","11.7"
"PEA18","Estimated Migration (Persons in April)","2013","2013","GB1","United Kingdom (1)","1","Male","01","Net migration","Thousand","-4.6"
"PEA18","Estimated Migration (Persons in April)","2013","2013","GB1","United Kingdom (1)","1","Male","04","Emigrants: All destinations","Thousand","10.7"
"PEA18","Estimated Migration (Persons in April)","2013","2013","GB1","United Kingdom (1)","1","Male","05","Immigrants: All origins","Thousand","6"
