"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02076V02508","Age Group","C02199V02655","Sex","C02196V04140","Region","UNIT","VALUE"
"PEA04","Estimated Population (Persons in April)","2017","2017","440","30 - 34 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","61.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","440","30 - 34 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","25.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","440","30 - 34 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","10.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","-","Both sexes","-","State","Thousand","396.1"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","29.6"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","34.8"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","36.3"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","32.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","55.8"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","123.5"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","59.2"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","24.2"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","1","Male","-","State","Thousand","193.2"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.3"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","16.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","17.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","15.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","27.2"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","60.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","28.5"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","2","Female","-","State","Thousand","203"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","15.4"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","17.8"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","18.6"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","16.8"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","28.5"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","62.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","30.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","460","35 - 39 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","12.2"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","-","Both sexes","-","State","Thousand","364"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","28.6"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","33.5"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","35.6"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","31.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","52.3"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","102.1"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","57.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","22.3"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","1","Male","-","State","Thousand","180.2"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.2"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","16.4"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","17.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","15.8"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","26.2"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","50.3"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","28.4"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11.3"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","2","Female","-","State","Thousand","183.8"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.5"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","17"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","17.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","16.1"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","26.1"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","51.8"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","29.4"
"PEA04","Estimated Population (Persons in April)","2017","2017","475","40 - 44 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","-","Both sexes","-","State","Thousand","334.6"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","27.8"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","31.5"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","33.6"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","30.2"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","48.8"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","89.1"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","52.6"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","21"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","1","Male","-","State","Thousand","167"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","13.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","15.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","16.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","15.1"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","24.5"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","43.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","26.3"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","10.6"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","2","Female","-","State","Thousand","167.6"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","13.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","15.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","16.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","15.1"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","24.3"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","45.2"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","26.3"
"PEA04","Estimated Population (Persons in April)","2017","2017","495","45 - 49 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","10.3"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","-","Both sexes","-","State","Thousand","304.5"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","26.1"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","29.5"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","31.5"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","28.6"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","45.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","78.4"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","45.8"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","18.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","1","Male","-","State","Thousand","150.6"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","12.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","14.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","15.7"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","14.1"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","22.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","37.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","22.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","9.5"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","2","Female","-","State","Thousand","153.9"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","13.1"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","14.8"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","15.8"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","14.5"
"PEA04","Estimated Population (Persons in April)","2017","2017","515","50 - 54 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","22.8"
