"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02076V02508","Age Group","C02199V02655","Sex","UNIT","VALUE"
"PEA01","Population Estimates (Persons in April)","1989","1989","200","Under 1 year","-","Both sexes","Thousand","53.4"
"PEA01","Population Estimates (Persons in April)","1989","1989","200","Under 1 year","1","Male","Thousand","27.3"
"PEA01","Population Estimates (Persons in April)","1989","1989","200","Under 1 year","2","Female","Thousand","26"
"PEA01","Population Estimates (Persons in April)","1989","1989","205","0 - 4 years","-","Both sexes","Thousand",""
"PEA01","Population Estimates (Persons in April)","1989","1989","205","0 - 4 years","1","Male","Thousand",""
"PEA01","Population Estimates (Persons in April)","1989","1989","205","0 - 4 years","2","Female","Thousand",""
"PEA01","Population Estimates (Persons in April)","1989","1989","215","0 - 14 years","-","Both sexes","Thousand","973.5"
"PEA01","Population Estimates (Persons in April)","1989","1989","215","0 - 14 years","1","Male","Thousand","499.4"
"PEA01","Population Estimates (Persons in April)","1989","1989","215","0 - 14 years","2","Female","Thousand","474"
"PEA01","Population Estimates (Persons in April)","1989","1989","225","1 - 4 years","-","Both sexes","Thousand","238.9"
"PEA01","Population Estimates (Persons in April)","1989","1989","225","1 - 4 years","1","Male","Thousand","122.5"
"PEA01","Population Estimates (Persons in April)","1989","1989","225","1 - 4 years","2","Female","Thousand","116.4"
"PEA01","Population Estimates (Persons in April)","1989","1989","245","5 - 9 years","-","Both sexes","Thousand","341.6"
"PEA01","Population Estimates (Persons in April)","1989","1989","245","5 - 9 years","1","Male","Thousand","175.6"
"PEA01","Population Estimates (Persons in April)","1989","1989","245","5 - 9 years","2","Female","Thousand","166"
"PEA01","Population Estimates (Persons in April)","1989","1989","265","10 - 14 years","-","Both sexes","Thousand","339.6"
"PEA01","Population Estimates (Persons in April)","1989","1989","265","10 - 14 years","1","Male","Thousand","174"
"PEA01","Population Estimates (Persons in April)","1989","1989","265","10 - 14 years","2","Female","Thousand","165.6"
"PEA01","Population Estimates (Persons in April)","1989","1989","300","15 - 19 years","-","Both sexes","Thousand","327.2"
"PEA01","Population Estimates (Persons in April)","1989","1989","300","15 - 19 years","1","Male","Thousand","165.4"
"PEA01","Population Estimates (Persons in April)","1989","1989","300","15 - 19 years","2","Female","Thousand","161.8"
"PEA01","Population Estimates (Persons in April)","1989","1989","310","15 - 24 years","-","Both sexes","Thousand","597.6"
"PEA01","Population Estimates (Persons in April)","1989","1989","310","15 - 24 years","1","Male","Thousand","303.2"
"PEA01","Population Estimates (Persons in April)","1989","1989","310","15 - 24 years","2","Female","Thousand","294.4"
"PEA01","Population Estimates (Persons in April)","1989","1989","320","15 years and over","-","Both sexes","Thousand","2536"
"PEA01","Population Estimates (Persons in April)","1989","1989","320","15 years and over","1","Male","Thousand","1244.6"
"PEA01","Population Estimates (Persons in April)","1989","1989","320","15 years and over","2","Female","Thousand","1291.5"
"PEA01","Population Estimates (Persons in April)","1989","1989","365","20 - 24 years","-","Both sexes","Thousand","270.4"
"PEA01","Population Estimates (Persons in April)","1989","1989","365","20 - 24 years","1","Male","Thousand","137.8"
"PEA01","Population Estimates (Persons in April)","1989","1989","365","20 - 24 years","2","Female","Thousand","132.6"
"PEA01","Population Estimates (Persons in April)","1989","1989","410","25 - 29 years","-","Both sexes","Thousand","246.5"
"PEA01","Population Estimates (Persons in April)","1989","1989","410","25 - 29 years","1","Male","Thousand","120.5"
"PEA01","Population Estimates (Persons in April)","1989","1989","410","25 - 29 years","2","Female","Thousand","126"
"PEA01","Population Estimates (Persons in April)","1989","1989","420","25 - 44 years","-","Both sexes","Thousand","941.2"
"PEA01","Population Estimates (Persons in April)","1989","1989","420","25 - 44 years","1","Male","Thousand","468.5"
"PEA01","Population Estimates (Persons in April)","1989","1989","420","25 - 44 years","2","Female","Thousand","472.6"
"PEA01","Population Estimates (Persons in April)","1989","1989","440","30 - 34 years","-","Both sexes","Thousand","242.1"
"PEA01","Population Estimates (Persons in April)","1989","1989","440","30 - 34 years","1","Male","Thousand","119.3"
"PEA01","Population Estimates (Persons in April)","1989","1989","440","30 - 34 years","2","Female","Thousand","122.8"
"PEA01","Population Estimates (Persons in April)","1989","1989","460","35 - 39 years","-","Both sexes","Thousand","236.3"
"PEA01","Population Estimates (Persons in April)","1989","1989","460","35 - 39 years","1","Male","Thousand","119.2"
"PEA01","Population Estimates (Persons in April)","1989","1989","460","35 - 39 years","2","Female","Thousand","117"
"PEA01","Population Estimates (Persons in April)","1989","1989","475","40 - 44 years","-","Both sexes","Thousand","216.3"
"PEA01","Population Estimates (Persons in April)","1989","1989","475","40 - 44 years","1","Male","Thousand","109.5"
"PEA01","Population Estimates (Persons in April)","1989","1989","475","40 - 44 years","2","Female","Thousand","106.8"
"PEA01","Population Estimates (Persons in April)","1989","1989","495","45 - 49 years","-","Both sexes","Thousand","172.1"
"PEA01","Population Estimates (Persons in April)","1989","1989","495","45 - 49 years","1","Male","Thousand","87.7"
"PEA01","Population Estimates (Persons in April)","1989","1989","495","45 - 49 years","2","Female","Thousand","84.4"
"PEA01","Population Estimates (Persons in April)","1989","1989","505","45 - 64 years","-","Both sexes","Thousand","599.8"
"PEA01","Population Estimates (Persons in April)","1989","1989","505","45 - 64 years","1","Male","Thousand","300.2"
"PEA01","Population Estimates (Persons in April)","1989","1989","505","45 - 64 years","2","Female","Thousand","299.6"
"PEA01","Population Estimates (Persons in April)","1989","1989","515","50 - 54 years","-","Both sexes","Thousand","151"
"PEA01","Population Estimates (Persons in April)","1989","1989","515","50 - 54 years","1","Male","Thousand","76.6"
"PEA01","Population Estimates (Persons in April)","1989","1989","515","50 - 54 years","2","Female","Thousand","74.4"
"PEA01","Population Estimates (Persons in April)","1989","1989","530","55 - 59 years","-","Both sexes","Thousand","141.3"
"PEA01","Population Estimates (Persons in April)","1989","1989","530","55 - 59 years","1","Male","Thousand","70.9"
"PEA01","Population Estimates (Persons in April)","1989","1989","530","55 - 59 years","2","Female","Thousand","70.4"
"PEA01","Population Estimates (Persons in April)","1989","1989","550","60 - 64 years","-","Both sexes","Thousand","135.4"
"PEA01","Population Estimates (Persons in April)","1989","1989","550","60 - 64 years","1","Male","Thousand","65"
"PEA01","Population Estimates (Persons in April)","1989","1989","550","60 - 64 years","2","Female","Thousand","70.4"
"PEA01","Population Estimates (Persons in April)","1989","1989","565","65 - 69 years","-","Both sexes","Thousand","133.3"
"PEA01","Population Estimates (Persons in April)","1989","1989","565","65 - 69 years","1","Male","Thousand","62.4"
"PEA01","Population Estimates (Persons in April)","1989","1989","565","65 - 69 years","2","Female","Thousand","71"
"PEA01","Population Estimates (Persons in April)","1989","1989","575","65 years and over","-","Both sexes","Thousand","397.4"
"PEA01","Population Estimates (Persons in April)","1989","1989","575","65 years and over","1","Male","Thousand","172.7"
"PEA01","Population Estimates (Persons in April)","1989","1989","575","65 years and over","2","Female","Thousand","224.9"
"PEA01","Population Estimates (Persons in April)","1989","1989","580","70 - 74 years","-","Both sexes","Thousand","107.5"
"PEA01","Population Estimates (Persons in April)","1989","1989","580","70 - 74 years","1","Male","Thousand","48.7"
"PEA01","Population Estimates (Persons in April)","1989","1989","580","70 - 74 years","2","Female","Thousand","58.8"
"PEA01","Population Estimates (Persons in April)","1989","1989","595","75 - 79 years","-","Both sexes","Thousand","83.3"
"PEA01","Population Estimates (Persons in April)","1989","1989","595","75 - 79 years","1","Male","Thousand","35.8"
"PEA01","Population Estimates (Persons in April)","1989","1989","595","75 - 79 years","2","Female","Thousand","47.5"
"PEA01","Population Estimates (Persons in April)","1989","1989","610","80 - 84 years","-","Both sexes","Thousand","45.3"
"PEA01","Population Estimates (Persons in April)","1989","1989","610","80 - 84 years","1","Male","Thousand","17.2"
"PEA01","Population Estimates (Persons in April)","1989","1989","610","80 - 84 years","2","Female","Thousand","28.2"
"PEA01","Population Estimates (Persons in April)","1989","1989","630","85 years and over","-","Both sexes","Thousand","28"
"PEA01","Population Estimates (Persons in April)","1989","1989","630","85 years and over","1","Male","Thousand","8.6"
"PEA01","Population Estimates (Persons in April)","1989","1989","630","85 years and over","2","Female","Thousand","19.4"
"PEA01","Population Estimates (Persons in April)","1989","1989","-","All ages","-","Both sexes","Thousand","3509.5"
"PEA01","Population Estimates (Persons in April)","1989","1989","-","All ages","1","Male","Thousand","1744.1"
"PEA01","Population Estimates (Persons in April)","1989","1989","-","All ages","2","Female","Thousand","1765.5"
"PEA01","Population Estimates (Persons in April)","1990","1990","200","Under 1 year","-","Both sexes","Thousand","51.7"
"PEA01","Population Estimates (Persons in April)","1990","1990","200","Under 1 year","1","Male","Thousand","26.6"
"PEA01","Population Estimates (Persons in April)","1990","1990","200","Under 1 year","2","Female","Thousand","25.1"
"PEA01","Population Estimates (Persons in April)","1990","1990","205","0 - 4 years","-","Both sexes","Thousand",""
"PEA01","Population Estimates (Persons in April)","1990","1990","205","0 - 4 years","1","Male","Thousand",""
"PEA01","Population Estimates (Persons in April)","1990","1990","205","0 - 4 years","2","Female","Thousand",""
"PEA01","Population Estimates (Persons in April)","1990","1990","215","0 - 14 years","-","Both sexes","Thousand","954.6"
"PEA01","Population Estimates (Persons in April)","1990","1990","215","0 - 14 years","1","Male","Thousand","489.7"
"PEA01","Population Estimates (Persons in April)","1990","1990","215","0 - 14 years","2","Female","Thousand","464.8"
"PEA01","Population Estimates (Persons in April)","1990","1990","225","1 - 4 years","-","Both sexes","Thousand","230.5"
"PEA01","Population Estimates (Persons in April)","1990","1990","225","1 - 4 years","1","Male","Thousand","117.7"
"PEA01","Population Estimates (Persons in April)","1990","1990","225","1 - 4 years","2","Female","Thousand","112.8"
"PEA01","Population Estimates (Persons in April)","1990","1990","245","5 - 9 years","-","Both sexes","Thousand","328.7"
"PEA01","Population Estimates (Persons in April)","1990","1990","245","5 - 9 years","1","Male","Thousand","169"
"PEA01","Population Estimates (Persons in April)","1990","1990","245","5 - 9 years","2","Female","Thousand","159.7"
"PEA01","Population Estimates (Persons in April)","1990","1990","265","10 - 14 years","-","Both sexes","Thousand","343.7"
"PEA01","Population Estimates (Persons in April)","1990","1990","265","10 - 14 years","1","Male","Thousand","176.4"
"PEA01","Population Estimates (Persons in April)","1990","1990","265","10 - 14 years","2","Female","Thousand","167.2"
"PEA01","Population Estimates (Persons in April)","1990","1990","300","15 - 19 years","-","Both sexes","Thousand","328.3"
"PEA01","Population Estimates (Persons in April)","1990","1990","300","15 - 19 years","1","Male","Thousand","167.3"
"PEA01","Population Estimates (Persons in April)","1990","1990","300","15 - 19 years","2","Female","Thousand","161"
"PEA01","Population Estimates (Persons in April)","1990","1990","310","15 - 24 years","-","Both sexes","Thousand","594.1"
"PEA01","Population Estimates (Persons in April)","1990","1990","310","15 - 24 years","1","Male","Thousand","303.1"
"PEA01","Population Estimates (Persons in April)","1990","1990","310","15 - 24 years","2","Female","Thousand","291"
"PEA01","Population Estimates (Persons in April)","1990","1990","320","15 years and over","-","Both sexes","Thousand","2551.3"
"PEA01","Population Estimates (Persons in April)","1990","1990","320","15 years and over","1","Male","Thousand","1253"
"PEA01","Population Estimates (Persons in April)","1990","1990","320","15 years and over","2","Female","Thousand","1298.2"
"PEA01","Population Estimates (Persons in April)","1990","1990","365","20 - 24 years","-","Both sexes","Thousand","265.8"
"PEA01","Population Estimates (Persons in April)","1990","1990","365","20 - 24 years","1","Male","Thousand","135.8"
"PEA01","Population Estimates (Persons in April)","1990","1990","365","20 - 24 years","2","Female","Thousand","130"
