COUNTRY,Country,INDICATOR,Indicator,YEAR,Year,Value,Flag Codes,Flags
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2000,2000,1.907370395,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2001,2001,2.048767447,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2002,2002,2.032020284,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2005,2005,1.639291948,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2006,2006,1.671871967,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2007,2007,1.749398965,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2008,2008,1.924863867,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2009,2009,2.078831758,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2010,2010,2.192209845,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2011,2011,2.252082666,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2012,2012,2.04702083,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2013,2013,2.390466814,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2014,2014,2.538366923,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2015,2015,2.633045861,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2016,2016,2.721364156,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2017,2017,2.785246772,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2018,2018,2.703474637,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2019,2019,2.701409067,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2020,2020,2.729995354,,
MKD,North Macedonia,IND-EQUI-STOCK-ROADTRACTOR-PC,Road tractors per one thousand inhabitants,2021,2021,2.963064115,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2000,2000,6.180528206,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2001,2001,6.150094396,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2002,2002,6.68479379,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2003,2003,6.038015086,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2004,2004,5.01388445,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2005,2005,5.747232174,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2006,2006,5.081953925,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2007,2007,4.207242838,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2008,2008,3.70452925,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2009,2009,3.984426579,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2010,2010,3.749013936,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2011,2011,3.256664397,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2012,2012,3.10513443,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2013,2013,3.019185223,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2014,2014,2.989674635,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2015,2015,3.544279014,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2016,2016,3.526708198,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2017,2017,3.293798064,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2018,2018,3.05688334,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2019,2019,3.101222917,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2020,2020,3.439265951,,
GEO,Georgia,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2021,2021,2.98514536,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2000,2000,81.06629324,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2001,2001,76.03753072,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2002,2002,72.97321151,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2003,2003,63.13609136,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2004,2004,49.78767749,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2005,2005,59.64143589,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2006,2006,55.23127589,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2007,2007,40.9223176,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2008,2008,36.49039466,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2009,2009,46.52212759,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2010,2010,43.78750264,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2011,2011,41.09883992,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2012,2012,40.7973424,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2013,2013,42.97248794,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2014,2014,46.58105963,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2015,2015,59.83144214,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2016,2016,64.29968356,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2017,2017,63.45024831,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2018,2018,61.69449685,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2019,2019,64.70798887,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2020,2020,75.10220933,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2021,2021,67.96574661,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2000,2000,4.63561264,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2001,2001,4.932277095,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2002,2002,5.705646454,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2003,2003,6.098585533,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2004,2004,6.543869387,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2005,2005,9.441458728,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2006,2006,10.14368045,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2007,2007,11.08762906,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2008,2008,12.31665016,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2009,2009,11.24679801,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2010,2010,12.12138818,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2011,2011,13.09750373,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2012,2012,13.73068653,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2013,2013,13.9603644,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2014,2014,14.16889865,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2015,2015,14.22713377,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2016,2016,14.32593652,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2017,2017,14.35084297,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2018,2018,14.43694957,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2019,2019,14.56926192,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2020,2020,14.63984897,,
GEO,Georgia,IND-EQUI-STOCK-BUS-PC,Buses per one thousand inhabitants,2021,2021,14.99213991,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2000,2000,60.80255945,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2001,2001,60.98088045,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2002,2002,62.28454587,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2003,2003,63.76944209,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2004,2004,64.98036839,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2005,2005,97.97797241,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2006,2006,110.242718,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2007,2007,107.8453265,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2008,2008,121.3216025,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2009,2009,131.3175086,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2010,2010,141.5746449,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2011,2011,165.2894322,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2012,2012,180.4029849,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2013,2013,198.6998301,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2014,2014,220.7605822,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2015,2015,240.1701243,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2016,2016,261.1934793,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2017,2017,276.4482012,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2018,2018,291.3687704,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2019,2019,303.9922197,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2020,2020,319.6859497,,
GEO,Georgia,IND-EQUI-STOCK-PASSCAR-PC,Passenger cars per one thousand inhabitants,2021,2021,341.3408258,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2000,2000,1.750775939,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2001,2001,1.828233375,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2002,2002,1.759393909,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2003,2003,1.497006131,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2004,2004,1.360134218,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2005,2005,1.370810727,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2006,2006,1.325374219,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2007,2007,1.041027704,B,Break
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2008,2008,0.976857682,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2009,2009,1.102982377,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2010,2010,1.125961183,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2011,2011,1.042342937,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2012,2012,1.129236265,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2013,2013,1.086009146,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2014,2014,1.065901984,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2015,2015,1.259309025,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2016,2016,1.24342225,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2017,2017,1.184816236,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2018,2018,1.116785321,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2019,2019,1.15898869,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2020,2020,1.198446738,,
DEU,Germany,IND-EQUI-STOCK-2WHEELERS-GDP,Motorised two-wheelers per one million units of current USD GDP,2021,2021,1.122283344,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2000,2000,0.044485011,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2001,2001,0.044434886,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2002,2002,0.041318566,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2003,2003,0.034569317,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2004,2004,0.030382818,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2005,2005,0.029472428,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2006,2006,0.027898921,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2007,2007,0.021913964,B,Break
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2008,2008,0.020097381,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2009,2009,0.022406082,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2010,2010,0.022491315,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2011,2011,0.020267169,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2012,2012,0.021553704,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2013,2013,0.020567225,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2014,2014,0.019927782,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2015,2015,0.02333373,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2016,2016,0.022752834,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2017,2017,0.02152296,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2018,2018,0.020259189,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2019,2019,0.020925738,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2020,2020,0.019422733,,
DEU,Germany,IND-EQUI-STOCK-BUS-GDP,Buses per one million units of current USD GDP,2021,2021,0.018832447,,
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2000,2000,22.47056708,,
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2001,2001,22.80991309,,
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2002,2002,21.4855115,,
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2003,2003,17.99736133,,
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2004,2004,16.12289289,,
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2005,2005,16.18984946,,
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2006,2006,15.55067298,,
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2007,2007,12.02237678,B,Break
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2008,2008,11.03291249,,
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2009,2009,12.23524802,,
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2010,2010,12.44285184,,
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2011,2011,11.449464,,
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2012,2012,12.31339973,,
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2013,2013,11.7443825,,
DEU,Germany,IND-EQUI-STOCK-PASSCAR-GDP,Passenger cars per one million units of current USD GDP,2014,2014,11.41734677,,
